10,48,48,1,"[Academia, Churrasqueira, Condomínio fechado, Elevador, Piscina, Playground, Salão de festas, Portão eletrônico, Portaria 24h, Animais permitidos]",ddedd3be-c92d-4f9c-b9d8-d65575aba062,2,0,Usado,Apartamento,Residencial,0,Santo Cristo,Zona Central,200,,Venda,324900
5,47,47,1,"[Salão de festas, Elevador, Condomínio fechado, Portão eletrônico, Portaria 24h, Animais permitidos]",96d814f5-40b0-4b7a-a5d5-028221bb58d0,1,0,Usado,Apartamento,Residencial,1,Vila Isabel,Zona Norte,20,20,Venda,325000
10,46,46,2,"[Academia, Churrasqueira, Piscina, Playground, Elevador, Condomínio fechado, Portão eletrônico, Portaria 24h, Salão de festas]",78f053be-6eec-4fd2-b779-f6c1fc2f4253,2,1,Usado,Apartamento,Residencial,1,Todos os Santos,Zona Norte,460,1900,Venda,329000
0,60,60,1,"[Academia, Condomínio fechado, Elevador, Piscina, Playground, Portão eletrônico, Portaria 24h, Salão de festas, Churrasqueira, Animais permitidos]",95b34184-289a-41de-8ba0-d67cd9b776f2,2,,Usado,Apartamento,Residencial,1,Anil,Zona Oeste,350,120,Venda,325000
3,40,40,1,"[Churrasqueira, Piscina, Playground, Salão de festas, Elevador, Condomínio fechado, Portão eletrônico, Portaria 24h, Animais permitidos]",6b6d5e7e-f754-4146-9405-07354f8e45f8,1,0,Usado,Apartamento,Residencial,1,Freguesia (Jacarepaguá),Zona Oeste,700,660,Venda,325000
0,53,53,2,"[Academia, Elevador, Salão de festas, Playground, Piscina, Churrasqueira, Condomínio fechado, Portão eletrônico, Portaria 24h, Animais permitidos]",2baaa8d7-4c18-4115-a2c6-c39ffd3dad42,2,1,Usado,Apartamento,Residencial,1,Jacarepaguá,Zona Oeste,700,1000,Venda,330000
0,55,55,2,"[Academia, Churrasqueira, Condomínio fechado, Elevador, Piscina, Playground, Portão eletrônico, Portaria 24h, Salão de festas, Animais permitidos]",8f8f4b7f-7a3e-4b6a-94b8-f26d39a711b4,2,1,Usado,Apartamento,Residencial,1,Barra da Tijuca,Zona Oeste,350,35,Venda,329000
0,50,50,2,"[Condomínio fechado, Playground, Churrasqueira, Piscina, Animais permitidos, Elevador, Salão de festas, Academia]",6e9bb5db-22a5-4096-8397-04fbd6f3eadc,2,1,Usado,Apartamento,Residencial,1,Todos os Santos,Zona Norte,600,,Venda,330000
12,53,53,2,"[Academia, Churrasqueira, Playground, Salão de festas, Elevador, Condomínio fechado, Portão eletrônico, Portaria 24h]",eca3122c-c7e2-472c-96f8-d8402ad53573,2,1,Usado,Apartamento,Residencial,1,Barra da Tijuca,Zona Oeste,1,1,Venda,327000
2,74,74,1,"[Portão eletrônico, Salão de festas, Animais permitidos]",67fd5d5a-e345-47d7-a944-a0f85af8ec6b,2,0,Usado,Apartamento,Residencial,0,Santa Teresa,Zona Sul,510,66,Venda,330000
0,80,80,2,"[Academia, Playground, Salão de festas, Condomínio fechado, Portaria 24h, Portão eletrônico, Animais permitidos]",85c7b082-72dc-4919-b448-d4603b1f6788,2,1,Usado,Apartamento,Residencial,1,Recreio dos Bandeirantes,Zona Oeste,0,0,Venda,330000
1,97,97,1,[],cb149d7c-5d8f-4df8-ba4c-ffbbc0b823fd,2,0,Usado,Apartamento,Residencial,0,Praça da Bandeira,Zona Norte,491,254,Venda,330000
8,44,44,1,"[Academia, Churrasqueira, Condomínio fechado, Elevador, Piscina, Playground, Portão eletrônico, Portaria 24h, Salão de festas, Animais permitidos]",5541d051-1c7c-4482-8cf8-eba8cc8a7902,2,1,Usado,Apartamento,Residencial,1,Santo Cristo,Zona Central,,,Venda,323999
0,67,67,2,"[Churrasqueira, Piscina, Salão de festas]",53fc1a1e-6c0f-4c2a-b0ff-b3b2713c1f67,2,1,Usado,Apartamento,Residencial,1,Pechincha,Zona Oeste,850,680,Venda,330000
0,60,60,1,[],6dd13de8-0a88-4a6a-b72b-bdeace12ada1,2,0,Usado,Apartamento,Residencial,1,Freguesia (Jacarepaguá),Zona Oeste,590,58,Venda,330000
0,32,32,1,"[Elevador, Academia, Piscina, Salão de festas, Condomínio fechado, Portão eletrônico, Portaria 24h, Animais permitidos]",b0622709-72ab-4cfa-912f-d1e55b943b60,1,0,Usado,Apartamento,Residencial,0,Centro,Zona Central,20,20,Venda,322000
0,82,82,3,[],0f80ca47-5d11-4fa1-aaab-19d27b218596,3,1,Usado,Apartamento,Residencial,1,Campo Grande,Zona Oeste,880,86,Venda,330000
3,52,52,2,"[Academia, Churrasqueira, Condomínio fechado, Elevador, Piscina, Playground, Portão eletrônico, Portaria 24h, Salão de festas, Animais permitidos]",12f4119b-7e79-4806-81d1-a2b2f40aba3e,2,1,Usado,Apartamento,Residencial,1,Todos os Santos,Zona Norte,680,1200,Venda,329000
0,61,61,2,[],fce1663d-947d-4b3e-9d15-c07ba19e1b1e,3,1,Usado,Apartamento,Residencial,1,Engenho de Dentro,Zona Norte,550,,Venda,330000
0,72,72,2,"[Playground, Salão de festas]",ca023496-dcba-4b1a-a503-a87ddaf0c890,2,0,Usado,Apartamento,Residencial,1,Pechincha,Zona Oeste,700,110,Venda,330000
1,68,68,2,"[Elevador, Academia, Churrasqueira, Piscina, Playground, Salão de festas, Condomínio fechado, Portão eletrônico, Portaria 24h, Animais permitidos]",47f604a0-7778-4530-9ccd-4b7fb23b9c5c,2,1,Usado,Apartamento,Residencial,1,Jacarepaguá,Zona Oeste,100,100,Venda,330000
0,57,57,2,"[Elevador, Academia, Churrasqueira, Piscina, Playground, Salão de festas, Condomínio fechado, Portão eletrônico, Portaria 24h, Animais permitidos]",277bd86d-55ea-43b8-a8df-7d911aeb8336,3,1,Usado,Apartamento,Residencial,1,Barra da Tijuca,Zona Oeste,0,0,Venda,329000
10,2000,46,1,"[Academia, Churrasqueira, Elevador, Piscina, Playground, Salão de festas, Condomínio fechado, Portão eletrônico, Portaria 24h, Animais permitidos]",7851f570-8481-41ae-8555-a2c4e0e02a05,2,0,Usado,Apartamento,Residencial,0,Santo Cristo,Zona Central,250,,Venda,330000
0,63,63,2,"[Academia, Churrasqueira, Elevador, Piscina, Salão de festas]",fe5a3444-5a68-4d97-9ce1-bc0c4061801c,3,1,Usado,Apartamento,Residencial,1,Jacarepaguá,Zona Oeste,650,160,Venda,330000
0,59,59,2,"[Academia, Churrasqueira, Piscina, Playground, Salão de festas, Elevador, Condomínio fechado, Portão eletrônico, Portaria 24h, Animais permitidos]",eefe11d5-771e-4e1e-9b5e-6bfcdf1d60f6,2,1,Usado,Apartamento,Residencial,1,Jacarepaguá,Zona Oeste,20,20,Venda,325000
0,,63,1,[Elevador],9a42bdb0-32df-43eb-b9ba-7bc0a2351194,2,0,Usado,Apartamento,Residencial,0,Andaraí,Zona Norte,450,65,Venda,330000
10,50,45,1,"[Academia, Churrasqueira, Piscina, Playground, Salão de festas, Elevador, Condomínio fechado, Portão eletrônico, Portaria 24h, Animais permitidos]",bc84534d-43c7-4ee8-afea-c584d8427c6c,2,,Usado,Apartamento,Residencial,1,Santo Cristo,Zona Central,280,77,Venda,324353
0,,51,1,"[Academia, Piscina, Salão de festas, Elevador, Condomínio fechado, Portão eletrônico, Portaria 24h, Animais permitidos]",af4e384b-dfda-4aa0-96ed-f922f078fa40,2,0,Usado,Apartamento,Residencial,1,Del Castilho,Zona Norte,650,0,Venda,322000
1,160,160,2,"[Elevador, Churrasqueira, Piscina, Playground, Salão de festas, Condomínio fechado, Portão eletrônico, Portaria 24h, Animais permitidos]",8b38704a-ae7f-4958-b722-c217a912823a,2,1,Usado,Apartamento,Residencial,1,Vargem Pequena,Zona Oeste,500,600,Venda,325000
9,45,45,1,"[Academia, Elevador, Salão de festas, Playground, Piscina, Churrasqueira, Condomínio fechado, Portão eletrônico, Portaria 24h, Animais permitidos]",b97920e6-5bc2-4d18-9b67-0416da87cda2,1,0,Usado,Apartamento,Residencial,1,Todos os Santos,Zona Norte,433,680,Venda,329000
0,,62,2,"[Academia, Churrasqueira, Piscina, Playground, Salão de festas, Elevador, Condomínio fechado, Portão eletrônico, Portaria 24h, Animais permitidos]",6e4bd284-4ded-41e4-bcdd-c3f1d0a67fad,2,1,Usado,Apartamento,Residencial,1,Recreio dos Bandeirantes,Zona Oeste,870,0,Venda,330000
4,52,52,1,"[Elevador, Academia, Churrasqueira, Piscina, Playground, Salão de festas, Portaria 24h, Portão eletrônico, Condomínio fechado, Animais permitidos]",839958a9-9b8e-45d6-aea4-c84fb2a23a1d,2,0,Usado,Apartamento,Residencial,1,Barra da Tijuca,Zona Oeste,550,67,Venda,330000
2,50,50,1,"[Condomínio fechado, Portão eletrônico, Portaria 24h, Animais permitidos]",73fb7d2c-5a96-4543-9f89-475a4b200132,2,0,Usado,Apartamento,Residencial,1,Gávea,Zona Sul,330,225,Venda,330000
0,,56,1,"[Academia, Churrasqueira, Condomínio fechado, Elevador, Piscina, Playground, Portão eletrônico, Portaria 24h, Salão de festas, Animais permitidos]",10bbe254-a639-46d2-991e-28e250990913,2,0,Usado,Apartamento,Residencial,1,Del Castilho,Zona Norte,364,1,Venda,330000
1,55,55,2,"[Elevador, Academia, Churrasqueira, Piscina, Playground, Salão de festas, Condomínio fechado, Portão eletrônico, Portaria 24h, Animais permitidos]",2c7700e1-1c1e-4110-a92d-6d78ed375ee0,2,1,Usado,Apartamento,Residencial,1,Barra da Tijuca,Zona Oeste,1,1,Venda,325000
0,78,78,2,[],bf56bfde-c104-4f78-9f94-7e424e49e407,2,0,Usado,Apartamento,Residencial,1,Jardim Guanabara,Zona Norte,380,600,Venda,329000
2,40,40,1,"[Elevador, Condomínio fechado, Portão eletrônico, Portaria 24h, Animais permitidos]",2ad8b540-7b1c-4a7c-8cbe-cf2db89804ec,1,1,Usado,Apartamento,Residencial,0,Copacabana,Zona Sul,500,50,Venda,330000
6,45,45,1,"[Academia, Churrasqueira, Piscina, Playground, Elevador, Condomínio fechado, Portão eletrônico, Animais permitidos]",8ca27619-8b47-469a-ad0d-31b3da5b3111,2,0,Usado,Apartamento,Residencial,1,Andaraí,Zona Norte,20,20,Venda,325000
5,50,45,1,"[Academia, Churrasqueira, Piscina, Playground, Salão de festas, Elevador, Portão eletrônico, Condomínio fechado, Portaria 24h, Animais permitidos]",0d57857c-098f-4889-b519-24e221df0097,2,,Usado,Apartamento,Residencial,1,Santo Cristo,Zona Central,280,56,Venda,324772
2,61,61,2,"[Playground, Elevador, Salão de festas, Portaria 24h, Condomínio fechado]",41daab5e-fdc7-4837-81ef-16159501904d,2,,Usado,Apartamento,Residencial,1,Méier,Zona Norte,750,0,Venda,325000
0,56,56,2,"[Academia, Elevador, Churrasqueira, Salão de festas, Playground, Piscina]",b5267f0f-c821-4977-b818-f33bf9c3ddd1,2,1,Usado,Apartamento,Residencial,1,Taquara,Zona Oeste,600,990,Venda,329000
12,30,30,1,"[Condomínio fechado, Elevador, Portão eletrônico, Portaria 24h, Animais permitidos]",b9a35bbd-4cb1-4ac0-bbcd-34e1510eeabb,1,0,Usado,Apartamento,Residencial,0,Copacabana,Zona Sul,400,50,Venda,330000
0,70,70,1,[],3256d6ed-aa54-4582-9e67-621a06b614af,3,0,Usado,Apartamento,Residencial,1,Portuguesa,Zona Norte,380,0,Venda,329240
0,60,60,2,[Elevador],3361c92f-ad35-4094-9544-e2085fbeaecb,2,0,Usado,Apartamento,Residencial,0,Grajaú,Zona Norte,400,70,Venda,330000
2,54,54,1,"[Churrasqueira, Condomínio fechado, Playground, Portão eletrônico, Animais permitidos]",c463a9fa-bd46-4a1c-bb09-c648c3304a2d,1,0,Usado,Apartamento,Residencial,0,Tijuca,Zona Norte,448,1,Venda,330000
0,45,45,1,[],6e7d7cfe-eb86-4169-8635-2a145a68d38d,2,0,Usado,Apartamento,Residencial,1,Anil,Zona Oeste,450,800,Venda,330000
0,73,73,2,"[Churrasqueira, Salão de festas]",8301cfc9-4779-4f0a-8ba4-ab3b504d5d88,2,0,Usado,Apartamento,Residencial,1,Freguesia (Jacarepaguá),Zona Oeste,480,450,Venda,324540
11,35,35,1,"[Elevador, Condomínio fechado, Portaria 24h, Animais permitidos]",4401e1a1-850d-48d2-a5c5-e05a2c001834,1,,Usado,Apartamento,Residencial,,Botafogo,Zona Sul,550,0,Venda,330000
1,160,160,2,"[Elevador, Churrasqueira, Piscina, Salão de festas, Condomínio fechado, Portão eletrônico, Portaria 24h, Animais permitidos]",61124cd7-58df-473e-b50e-f9e0d541182e,2,1,Usado,Apartamento,Residencial,1,Vargem Pequena,Zona Oeste,500,600,Venda,325000
0,,45,2,"[Academia, Churrasqueira, Piscina, Playground, Salão de festas, Elevador, Condomínio fechado, Portão eletrônico, Portaria 24h, Animais permitidos]",37d264d0-6a3f-4d86-83c1-1dca302baa6c,2,1,Usado,Apartamento,Residencial,1,Jacarepaguá,Zona Oeste,1,1,Venda,325000
1,70,70,2,"[Elevador, Academia, Churrasqueira, Piscina, Playground, Salão de festas, Condomínio fechado, Portão eletrônico, Portaria 24h, Animais permitidos]",4da52cb8-952f-4674-a5e1-78dd4d6a59f0,2,1,Usado,Apartamento,Residencial,1,Barra da Tijuca,Zona Oeste,1,1,Venda,325000
1,45,45,1,"[Academia, Churrasqueira, Condomínio fechado, Elevador, Piscina, Playground, Portão eletrônico, Portaria 24h, Salão de festas, Animais permitidos]",d79591b3-d061-4a68-83a9-eb6bf5482d6b,1,0,Usado,Apartamento,Residencial,1,Engenho de Dentro,Zona Norte,330,1,Venda,329000
0,52,52,1,"[Academia, Churrasqueira, Piscina, Playground, Salão de festas, Elevador, Condomínio fechado, Portão eletrônico, Portaria 24h, Animais permitidos]",0c953200-5db1-43c6-ad12-461f2a6d1a9e,2,,Usado,Apartamento,Residencial,1,Jacarepaguá,Zona Oeste,570,600,Venda,330000
9,35,35,1,"[Elevador, Condomínio fechado, Portão eletrônico, Portaria 24h, Animais permitidos]",fe85bb63-78a1-4424-a026-4c4e9d60103f,1,0,Usado,Apartamento,Residencial,0,Copacabana,Zona Sul,450,60,Venda,330000
0,54,54,2,"[Churrasqueira, Elevador, Playground, Salão de festas]",5ee56bcf-7dfb-47cb-bce9-53d3073da351,1,0,Usado,Apartamento,Residencial,1,Tijuca,Zona Norte,660,77,Venda,324999
