0,139,139,1,[Piscina],a5550c20-2a12-4e3c-928d-dde8299723a4,3,2,Usado,Apartamento,Residencial,1,Recreio dos Bandeirantes,Zona Oeste,2300,850,Venda,2285000
0,200,200,4,[],7e2e85b7-c926-4fda-9ddc-15f6029679d1,3,2,Usado,Apartamento,Residencial,2,Laranjeiras,Zona Sul,2000,,Venda,2290000
0,97,97,2,"[Elevador, Academia, Churrasqueira, Piscina, Playground, Salão de festas, Condomínio fechado, Portaria 24h, Portão eletrônico, Animais permitidos]",d6a54d3b-eb21-4f12-bbf3-4d6276612e0c,3,1,Usado,Apartamento,Residencial,1,Gávea,Zona Sul,20,20,Venda,2290000
0,108,108,3,[Elevador],b44cc37a-cf94-4040-85a7-9cf9a8edf7fd,3,1,Usado,Apartamento,Residencial,1,Ipanema,Zona Sul,2650,5269,Venda,2289020
4,140,140,3,"[Academia, Churrasqueira, Piscina, Salão de festas, Elevador, Playground, Condomínio fechado, Portão eletrônico, Portaria 24h, Animais permitidos]",9283d439-4a65-494a-a97b-6c4fd0a87617,4,3,Usado,Apartamento,Residencial,2,Botafogo,Zona Sul,2500,5000,Venda,2290000
0,284,284,3,"[Elevador, Academia, Churrasqueira, Piscina, Playground, Salão de festas, Condomínio fechado, Portaria 24h, Animais permitidos]",66f8523e-580d-4d6b-a563-8bc02e7410f6,4,2,Usado,Apartamento,Residencial,2,Barra da Tijuca,Zona Oeste,100,100,Venda,2281000
4,117,117,2,"[Elevador, Condomínio fechado, Portaria 24h, Portão eletrônico, Animais permitidos]",d7d993c2-8f72-40b4-ac19-4a88b107edb0,3,,Usado,Apartamento,Residencial,2,Leblon,Zona Sul,20,20,Venda,2290000
0,241,241,5,"[Elevador, Academia, Churrasqueira, Piscina, Playground, Salão de festas, Condomínio fechado, Portão eletrônico, Portaria 24h, Animais permitidos]",203cee33-d622-41be-b15e-d1bb9aaeb6c3,4,4,Usado,Apartamento,Residencial,2,Tijuca,Zona Norte,100,100,Venda,2284000
3,122,122,3,"[Elevador, Academia, Playground, Condomínio fechado, Portão eletrônico, Portaria 24h, Animais permitidos]",aaef7109-6f63-4576-87c6-7b573f2df879,3,1,Usado,Apartamento,Residencial,1,Jardim Botânico,Zona Sul,1,1,Venda,2285900
3,237,237,5,"[Academia, Churrasqueira, Condomínio fechado, Elevador, Piscina, Playground, Portão eletrônico, Portaria 24h, Salão de festas, Animais permitidos]",f443da59-24b9-43ee-9786-fda88d851af3,4,2,Usado,Apartamento,Residencial,3,Barra da Tijuca,Zona Oeste,3600,740,Venda,2290000
0,262,262,4,[],ccccdecd-c82c-439b-98eb-25877a150a95,3,2,Usado,Apartamento,Residencial,1,Copacabana,Zona Sul,1575,,Venda,2290000
0,130,130,2,[Elevador],96b45c25-606a-4650-8c19-e8b7c8881a8a,3,0,Usado,Apartamento,Residencial,1,Gávea,Zona Sul,1980,4000,Venda,2289830
0,,419,2,"[Elevador, Playground, Condomínio fechado, Portão eletrônico, Portaria 24h, Animais permitidos]",ef7100d6-0cf6-4618-9b8a-dec013733f53,4,2,Usado,Apartamento,Residencial,3,Recreio dos Bandeirantes,Zona Oeste,1,1,Venda,2290000
